variant_name,model_family,true_distance_m,count,mae,mean_relative_error,mean_signed_error,within_10m_rate
depth_repeated_8_with_geometry,rf,40.0,37,35.92722972597973,0.898180743149493,35.92722972597973,0.05405405405405406
depth_repeated_8_with_geometry,rf,45.0,39,44.5455841280633,0.9899018695125178,44.5455841280633,0.0
depth_repeated_8_with_geometry,rf,5.0,6,15.593280423280424,3.1186560846560845,15.593280423280424,0.0
depth_repeated_8_with_geometry,rf,50.0,42,39.03832443492316,0.7807664886984633,39.03832443492316,0.0
depth_repeated_8_with_geometry,rf,55.0,20,24.010971055796052,0.43656311010538273,24.010971055796052,0.0
depth_repeated_8_with_geometry,rf,60.0,13,17.690306545306523,0.2948384424217755,17.690306545306523,0.0
depth_repeated_8_with_geometry,rf,65.0,19,26.679602130325808,0.41045541738962776,26.679602130325808,0.0
depth_repeated_8_with_geometry,rf,70.0,12,39.63187715448132,0.5661696736354475,39.63187715448132,0.0
depth_repeated_8_with_geometry,rf,75.0,24,41.68708403527415,0.5558277871369885,41.68708403527415,0.0
depth_repeated_8_with_geometry,rf,9.0,26,14.875569800569801,1.6528410889522003,14.875569800569801,0.0
