model_name,split_name,grouping,weather,time_of_day,distance_range,count,mean_true_distance_m,std_true_distance_m,mean_prediction_m,mae,mean_relative_error
bbox_only__bbox_mean__object_depth_percentile_5_95,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,76.25710599111233,53.742894008887674,0.4069520413482893
bbox_only__bbox_mean__object_depth_percentile_5_95,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,76.05469894949718,10.80639556898435,0.11842847602562565
bbox_only__bbox_mean__object_depth_percentile_5_95,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,77.8670946643937,37.86709466439373,1.2461210862604306
bbox_only__bbox_mean__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,76.76267932840567,53.237320671594325,0.4031614527030094
bbox_only__bbox_mean__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,76.99306287498544,9.67649790458692,0.1045378286253318
bbox_only__bbox_mean__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,78.15820559685402,38.15820559685404,1.238255470983249
bbox_only__bbox_mean__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,77.49017886882392,52.509821131176075,0.39659481741100994
bbox_only__bbox_mean__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,77.66940850923751,13.084019561837772,0.14849056710294334
bbox_only__bbox_mean__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,78.34271191784914,38.34271191784916,1.2573499411684934
bbox_only__bbox_mean__object_minus_ring,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,77.5,32.8421052631579,0.6677222767062584
bbox_only__bbox_mean__object_minus_ring,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,77.5,32.8421052631579,0.6677222767062584
bbox_only__bbox_mean__object_minus_ring,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,77.5,32.8421052631579,0.6677222767062584
bbox_only__bbox_mean__object_minus_ring,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,77.5,32.8421052631579,0.6677222767062584
bbox_only__bbox_mean__object_minus_ring,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,76.94736842105264,53.05263157894736,0.40064683447749805
bbox_only__bbox_mean__object_minus_ring,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,77.42105263157895,11.368421052631582,0.12689223057644114
bbox_only__bbox_mean__object_minus_ring,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,77.89473684210526,37.89473684210526,1.2606315789473685
bbox_only__bbox_mean__object_minus_ring,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,76.94736842105262,53.05263157894737,0.40064683447749805
bbox_only__bbox_mean__object_minus_ring,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,77.42105263157895,11.368421052631582,0.12689223057644114
bbox_only__bbox_mean__object_minus_ring,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,77.89473684210527,37.894736842105274,1.2606315789473683
bbox_only__bbox_mean__object_minus_ring,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,76.94736842105262,53.05263157894737,0.40064683447749805
bbox_only__bbox_mean__object_minus_ring,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,77.42105263157895,11.368421052631582,0.12689223057644114
bbox_only__bbox_mean__object_minus_ring,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,77.89473684210527,37.894736842105274,1.2606315789473683
bbox_only__bbox_mean__object_minus_ring,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,76.94736842105262,53.05263157894737,0.40064683447749805
bbox_only__bbox_mean__object_minus_ring,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,77.42105263157895,11.368421052631582,0.12689223057644114
bbox_only__bbox_mean__object_minus_ring,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,77.89473684210527,37.894736842105274,1.2606315789473683
bbox_only__bbox_mean__object_minus_ring,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,76.94736842105262,53.05263157894737,0.40064683447749805
bbox_only__bbox_mean__object_minus_ring,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,77.42105263157895,11.368421052631582,0.12689223057644114
bbox_only__bbox_mean__object_minus_ring,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,77.89473684210527,37.894736842105274,1.2606315789473683
bbox_only__bbox_mean__object_minus_ring_normalized,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,77.5,32.8421052631579,0.6677222767062584
bbox_only__bbox_mean__object_minus_ring_normalized,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,77.5,32.8421052631579,0.6677222767062584
bbox_only__bbox_mean__object_minus_ring_normalized,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,77.5,32.8421052631579,0.6677222767062584
bbox_only__bbox_mean__object_minus_ring_normalized,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,77.5,32.8421052631579,0.6677222767062584
bbox_only__bbox_mean__object_minus_ring_normalized,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,76.94736842105264,53.05263157894736,0.40064683447749805
bbox_only__bbox_mean__object_minus_ring_normalized,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,77.42105263157895,11.368421052631582,0.12689223057644114
bbox_only__bbox_mean__object_minus_ring_normalized,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,77.89473684210526,37.89473684210526,1.2606315789473685
bbox_only__bbox_mean__object_minus_ring_normalized,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,76.94736842105262,53.05263157894737,0.40064683447749805
bbox_only__bbox_mean__object_minus_ring_normalized,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,77.42105263157895,11.368421052631582,0.12689223057644114
bbox_only__bbox_mean__object_minus_ring_normalized,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,77.89473684210527,37.894736842105274,1.2606315789473683
bbox_only__bbox_mean__object_minus_ring_normalized,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,76.94736842105262,53.05263157894737,0.40064683447749805
bbox_only__bbox_mean__object_minus_ring_normalized,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,77.42105263157895,11.368421052631582,0.12689223057644114
bbox_only__bbox_mean__object_minus_ring_normalized,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,77.89473684210527,37.894736842105274,1.2606315789473683
bbox_only__bbox_mean__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,76.94736842105262,53.05263157894737,0.40064683447749805
bbox_only__bbox_mean__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,77.42105263157895,11.368421052631582,0.12689223057644114
bbox_only__bbox_mean__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,77.89473684210527,37.894736842105274,1.2606315789473683
bbox_only__bbox_mean__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,76.94736842105262,53.05263157894737,0.40064683447749805
bbox_only__bbox_mean__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,77.42105263157895,11.368421052631582,0.12689223057644114
bbox_only__bbox_mean__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,77.89473684210527,37.894736842105274,1.2606315789473683
bbox_only__bbox_midpoint__object_depth,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,73.07206306249613,24.658211936966183,0.41479393190995034
bbox_only__bbox_midpoint__object_depth,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,81.90239211473448,25.676158571090355,0.5059332960253498
bbox_only__bbox_midpoint__object_depth,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,73.70395808924413,24.89150567319092,0.44640386734453497
bbox_only__bbox_midpoint__object_depth,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,81.27049708798648,25.442864834865617,0.4743233605907651
bbox_only__bbox_midpoint__object_depth,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,95.77149865598325,34.29928146036473,0.254924531334754
bbox_only__bbox_midpoint__object_depth,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,78.81936224025308,14.42304602694818,0.1697280521448845
bbox_only__bbox_midpoint__object_depth,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,65.45095722688431,28.283238911890464,0.8161355130056002
bbox_only__bbox_midpoint__object_depth,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,92.22005776000644,37.77994223999357,0.2809449199559519
bbox_only__bbox_midpoint__object_depth,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,72.52829277096711,13.942803040931771,0.1602925158466336
bbox_only__bbox_midpoint__object_depth,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,62.018282477213155,25.357500871977283,0.6987044719330028
bbox_only__bbox_midpoint__object_depth,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,99.32293955196008,30.81862068073589,0.22890414271355608
bbox_only__bbox_midpoint__object_depth,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,85.11043170953906,14.903289012964589,0.17916358844313549
bbox_only__bbox_midpoint__object_depth,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,68.8836319765555,31.208976951803653,0.9335665540781972
bbox_only__bbox_midpoint__object_depth,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,96.35998813730062,33.781572095395354,0.25014015803123063
bbox_only__bbox_midpoint__object_depth,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,71.80959070166423,15.225341272418213,0.17660310414136085
bbox_only__bbox_midpoint__object_depth,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,61.62583397047415,27.290397340486425,0.780002703495057
bbox_only__bbox_midpoint__object_depth,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,95.18300917466591,34.81699082533411,0.2597089046382774
bbox_only__bbox_midpoint__object_depth,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,85.82913377884194,13.620750781478144,0.16285300014840823
bbox_only__bbox_midpoint__object_depth,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,69.27608048329452,29.27608048329451,0.8522683225161432
bbox_only__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,72.57627071995333,26.7539464675763,0.4999443836460203
bbox_only__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,82.42974140091327,26.3330243857002,0.5114006088578588
bbox_only__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,71.00829632989492,28.029928378542124,0.5014122570194791
bbox_only__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,83.9977157909717,25.057042474734374,0.5099327354844
bbox_only__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,96.04435901947697,34.582837228844774,0.25192585133286394
bbox_only__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,78.11719626328906,20.87197563635797,0.2450467402371638
bbox_only__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,65.88684212272251,26.257082177538557,0.8664210880152055
bbox_only__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,92.0041844645619,38.41394636765258,0.28190210182674885
bbox_only__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,68.40711584943901,20.450463348548254,0.23466128621994045
bbox_only__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,64.25484636959963,24.80073302275298,0.842996230678447
bbox_only__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,100.08453357439201,30.751728090036988,0.22194960083897905
bbox_only__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,87.82727667713911,21.293487924167685,0.2554321942543871
bbox_only__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,67.51883787584536,27.71343133232414,0.8898459453519643
bbox_only__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,88.82225856205537,41.595872270159106,0.30639916563846964
bbox_only__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,66.47323437479773,22.471436598464624,0.2566453337764467
bbox_only__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,63.94796855467639,24.33715546763394,0.8142336504425106
bbox_only__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,103.26645947689853,27.569802187530446,0.19745253702725818
bbox_only__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,89.76115815178039,19.272514674251312,0.23344814669788086
bbox_only__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,67.8257156907686,28.17700888744318,0.9186085255879005
bbox_only__bbox_midpoint__object_minus_ring,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,77.5,32.8421052631579,0.6677222767062584
bbox_only__bbox_midpoint__object_minus_ring,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,77.5,32.8421052631579,0.6677222767062584
bbox_only__bbox_midpoint__object_minus_ring,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,77.5,32.8421052631579,0.6677222767062584
bbox_only__bbox_midpoint__object_minus_ring,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,77.5,32.8421052631579,0.6677222767062584
bbox_only__bbox_midpoint__object_minus_ring,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,76.94736842105264,53.05263157894736,0.40064683447749805
bbox_only__bbox_midpoint__object_minus_ring,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,77.42105263157895,11.368421052631582,0.12689223057644114
bbox_only__bbox_midpoint__object_minus_ring,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,77.89473684210526,37.89473684210526,1.2606315789473685
bbox_only__bbox_midpoint__object_minus_ring,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,76.94736842105262,53.05263157894737,0.40064683447749805
